start	end	tumor	normal
181750001	181760000	22	184
181760001	181770000	31	173
181770001	181780000	42	167
181780001	181790000	29	179
181790001	181800000	30	225
181800001	181810000	37	197
181810001	181820000	45	183
181820001	181830000	30	161
181830001	181840000	21	187
181840001	181850000	36	189
181850001	181860000	30	177
181860001	181870000	37	178
181870001	181880000	37	201
181880001	181890000	24	195
181890001	181900000	39	181
181900001	181910000	26	168
181910001	181920000	36	189
181920001	181930000	40	179
181930001	181940000	26	181
181940001	181950000	28	169
181950001	181960000	20	172
181960001	181970000	49	181
181970001	181980000	31	198
181980001	181990000	20	202
181990001	182000000	37	225
182000001	182010000	27	154
182010001	182020000	49	166
182020001	182030000	17	195
182030001	182040000	30	183
182040001	182050000	21	177
182050001	182060000	28	183
182060001	182070000	28	178
182070001	182080000	27	168
182080001	182090000	38	177
182090001	182100000	47	171
182100001	182110000	37	189
182110001	182120000	30	163
182120001	182130000	29	209
182130001	182140000	32	190
182140001	182150000	16	184
182150001	182160000	33	171
182160001	182170000	62	364
182170001	182180000	25	197
182180001	182190000	28	177
182190001	182200000	27	158
182200001	182210000	29	170
182210001	182220000	23	184
182220001	182230000	23	181
182230001	182240000	34	165
182240001	182250000	33	176
182250001	182260000	45	177
182260001	182270000	40	156
182270001	182280000	41	181
182280001	182290000	40	164
182290001	182300000	36	146
182300001	182310000	30	184
182310001	182320000	28	151
182320001	182330000	30	148
182330001	182340000	49	212
182340001	182350000	26	182
182350001	182360000	44	200
182360001	182370000	40	172
182370001	182380000	31	195
182380001	182390000	27	205
182390001	182400000	26	169
182400001	182410000	25	171
182410001	182420000	27	172
182420001	182430000	30	162
182430001	182440000	36	178
182440001	182450000	31	163
182450001	182460000	28	163
182460001	182470000	23	188
182470001	182480000	29	186
182480001	182490000	23	201
182490001	182500000	28	164
182500001	182510000	36	162
182510001	182520000	28	180
182520001	182530000	29	184
182530001	182540000	28	187
182540001	182550000	35	193
182550001	182560000	29	185
182560001	182570000	39	188
182570001	182580000	25	164
182580001	182590000	30	175
182590001	182600000	33	177
182600001	182610000	25	175
182610001	182620000	33	202
182620001	182630000	37	188
182630001	182640000	36	190
182640001	182650000	31	166
182650001	182660000	33	155
182660001	182670000	34	178
182670001	182680000	27	153
182680001	182690000	35	176
182690001	182700000	33	147
182700001	182710000	45	189
182710001	182720000	29	185
182720001	182730000	32	164
182730001	182740000	41	184
182740001	182750000	30	182
182750001	182760000	33	177
182760001	182770000	31	197
182770001	182780000	37	192
182780001	182790000	24	174
182790001	182800000	23	178
182800001	182810000	29	191
182810001	182820000	28	184
182820001	182830000	41	197
182830001	182840000	23	190
182840001	182850000	54	184
182850001	182860000	44	167
182860001	182870000	36	157
182870001	182880000	32	202
182880001	182890000	27	183
182890001	182900000	25	206
182900001	182910000	37	167
182910001	182920000	33	177
182920001	182930000	42	191
182930001	182940000	38	191
182940001	182950000	28	190
182950001	182960000	32	175
182960001	182970000	27	144
182970001	182980000	27	206
182980001	182990000	29	187
182990001	183000000	18	194
183000001	183010000	26	201
183010001	183020000	28	171
183020001	183030000	27	151
183030001	183040000	28	193
183040001	183050000	31	171
183050001	183060000	35	195
183060001	183070000	26	140
183070001	183080000	37	190
183080001	183090000	29	182
183090001	183100000	12	169
183100001	183110000	27	192
183110001	183120000	28	170
183120001	183130000	39	172
183130001	183140000	26	166
183140001	183150000	34	183
183150001	183160000	38	179
183160001	183170000	36	153
183170001	183180000	33	182
183180001	183190000	31	166
183190001	183200000	30	191
183200001	183210000	33	162
183210001	183220000	38	189
183220001	183230000	42	203
183230001	183240000	41	183
183240001	183250000	22	162
183250001	183260000	27	183
183260001	183270000	37	188
183270001	183280000	45	171
183280001	183290000	37	172
183290001	183300000	33	197
183300001	183310000	24	177
183310001	183320000	36	163
183320001	183330000	24	178
183330001	183340000	27	160
183340001	183350000	34	175
183350001	183360000	35	167
183360001	183370000	27	165
183370001	183380000	27	164
183380001	183390000	41	193
183390001	183400000	30	169
183400001	183410000	32	158
183410001	183420000	24	159
183420001	183430000	23	180
183430001	183440000	33	189
183440001	183450000	31	169
183450001	183460000	38	182
183460001	183470000	28	193
183470001	183480000	28	174
183480001	183490000	28	196
183490001	183500000	32	181
183500001	183510000	25	190
183510001	183520000	26	192
183520001	183530000	34	198
183530001	183540000	37	173
183540001	183550000	38	190
183550001	183560000	37	173
183560001	183570000	31	209
183570001	183580000	31	176
183580001	183590000	32	197
183590001	183600000	34	162
183600001	183610000	19	175
183610001	183620000	29	198
183620001	183630000	23	181
183630001	183640000	32	180
183640001	183650000	20	181
183650001	183660000	38	172
183660001	183670000	46	179
183670001	183680000	28	178
183680001	183690000	36	196
183690001	183700000	38	182
183700001	183710000	65	165
183710001	183720000	35	187
183720001	183730000	34	152
183730001	183740000	43	147
183740001	183750000	28	159
183750001	183760000	29	171
183760001	183770000	24	142
183770001	183780000	30	152
183780001	183790000	27	167
183790001	183800000	21	164
183800001	183810000	34	169
183810001	183820000	25	167
183820001	183830000	28	152
183830001	183840000	26	145
183840001	183850000	31	174
183850001	183860000	33	179
183860001	183870000	40	170
183870001	183880000	40	187
183880001	183890000	41	199
183890001	183900000	28	149
183900001	183910000	63	197
183910001	183920000	32	187
183920001	183930000	51	190
183930001	183940000	22	168
183940001	183950000	28	191
183950001	183960000	27	194
183960001	183970000	30	153
183970001	183980000	35	181
183980001	183990000	34	187
183990001	184000000	31	182
184000001	184010000	32	164
184010001	184020000	35	174
184020001	184030000	24	155
184030001	184040000	31	164
184040001	184050000	29	167
184050001	184060000	43	175
184060001	184070000	30	162
184070001	184080000	41	174
184080001	184090000	26	186
184090001	184100000	23	179
184100001	184110000	29	149
184110001	184120000	37	174
184120001	184130000	33	175
184130001	184140000	27	207
184140001	184150000	37	200
184150001	184160000	26	157
184160001	184170000	32	165
184170001	184180000	28	130
184180001	184190000	28	202
184190001	184200000	59	159
184200001	184210000	34	203
184210001	184220000	28	166
184220001	184230000	36	172
184230001	184240000	35	188
184240001	184250000	27	150
184250001	184260000	25	145
184260001	184270000	25	157
184270001	184280000	25	171
184280001	184290000	39	154
184290001	184300000	26	160
184300001	184310000	26	149
184310001	184320000	29	187
184320001	184330000	25	146
184330001	184340000	30	147
184340001	184350000	34	144
184350001	184360000	34	147
184360001	184370000	30	158
184370001	184380000	34	176
184380001	184390000	36	182
184390001	184400000	27	171
184400001	184410000	29	155
184410001	184420000	38	194
184420001	184430000	24	164
184430001	184440000	23	165
184440001	184450000	34	175
184450001	184460000	37	184
184460001	184470000	23	174
184470001	184480000	30	134
184480001	184490000	36	179
184490001	184500000	18	154
184500001	184510000	30	175
184510001	184520000	38	150
184520001	184530000	31	178
184530001	184540000	36	206
184540001	184550000	34	148
184550001	184560000	12	146
184560001	184570000	44	162
184570001	184580000	33	196
184580001	184590000	20	172
184590001	184600000	35	177
184600001	184610000	39	166
184610001	184620000	23	178
184620001	184630000	24	179
184630001	184640000	18	169
184640001	184650000	30	144
184650001	184660000	34	164
184660001	184670000	32	167
184670001	184680000	34	177
184680001	184690000	30	190
184690001	184700000	35	184
184700001	184710000	33	163
184710001	184720000	21	171
184720001	184730000	36	154
184730001	184740000	28	191
184740001	184750000	23	150
184750001	184760000	20	174
184760001	184770000	27	158
184770001	184780000	28	214
184780001	184790000	29	163
184790001	184800000	18	158
184800001	184810000	32	174
184810001	184820000	28	170
184820001	184830000	21	169
184830001	184840000	34	155
184840001	184850000	29	188
184850001	184860000	27	186
184860001	184870000	34	184
184870001	184880000	35	174
184880001	184890000	30	178
184890001	184900000	26	196
184900001	184910000	30	157
184910001	184920000	35	160
184920001	184930000	27	166
184930001	184940000	36	199
184940001	184950000	31	160
184950001	184960000	35	174
184960001	184970000	23	201
184970001	184980000	31	178
184980001	184990000	30	200
184990001	185000000	36	211
185000001	185010000	32	158
185010001	185020000	24	193
185020001	185030000	43	156
185030001	185040000	33	175
185040001	185050000	33	186
185050001	185060000	30	175
185060001	185070000	44	170
185070001	185080000	28	186
185080001	185090000	31	166
185090001	185100000	31	164
185100001	185110000	32	190
185110001	185120000	32	228
185120001	185130000	38	170
185130001	185140000	60	189
185140001	185150000	56	174
185150001	185160000	35	175
185160001	185170000	36	179
185170001	185180000	20	167
185180001	185190000	28	161
185190001	185200000	32	188
185200001	185210000	28	181
185210001	185220000	31	171
185220001	185230000	34	157
185230001	185240000	20	167
185240001	185250000	28	184
185250001	185260000	34	184
185260001	185270000	27	178
185270001	185280000	29	192
185280001	185290000	18	166
185290001	185300000	31	206
185300001	185310000	39	173
185310001	185320000	39	201
185320001	185330000	30	175
185330001	185340000	20	169
185340001	185350000	33	190
185350001	185360000	20	200
185360001	185370000	29	183
185370001	185380000	22	156
185380001	185390000	39	156
185390001	185400000	27	155
185400001	185410000	33	176
185410001	185420000	39	169
185420001	185430000	27	163
185430001	185440000	38	187
185440001	185450000	26	177
185450001	185460000	24	177
185460001	185470000	22	182
185470001	185480000	42	168
185480001	185490000	31	176
185490001	185500000	30	163
185500001	185510000	30	169
185510001	185520000	23	186
185520001	185530000	49	188
185530001	185540000	41	162
185540001	185550000	17	182
185550001	185560000	25	171
185560001	185570000	28	183
185570001	185580000	35	145
185580001	185590000	30	168
185590001	185600000	30	160
185600001	185610000	33	146
185610001	185620000	37	185
185620001	185630000	38	182
185630001	185640000	37	175
185640001	185650000	18	184
185650001	185660000	36	164
185660001	185670000	27	157
185670001	185680000	23	200
185680001	185690000	30	172
185690001	185700000	37	181
185700001	185710000	24	166
185710001	185720000	26	178
185720001	185730000	40	187
185730001	185740000	26	186
185740001	185750000	27	138
185750001	185760000	44	195
185760001	185770000	30	172
185770001	185780000	33	193
185780001	185790000	16	160
185790001	185800000	24	159
185800001	185810000	23	160
185810001	185820000	40	175
185820001	185830000	35	181
185830001	185840000	25	168
185840001	185850000	35	186
185850001	185860000	33	142
185860001	185870000	28	190
185870001	185880000	34	168
185880001	185890000	39	144
185890001	185900000	26	161
185900001	185910000	23	153
185910001	185920000	26	149
185920001	185930000	41	159
185930001	185940000	23	164
185940001	185950000	35	149
185950001	185960000	28	185
185960001	185970000	34	157
185970001	185980000	38	181
185980001	185990000	27	171
185990001	186000000	31	174
186000001	186010000	35	203
186010001	186020000	38	184
186020001	186030000	29	163
186030001	186040000	32	139
186040001	186050000	27	173
186050001	186060000	35	170
186060001	186070000	29	174
186070001	186080000	41	192
186080001	186090000	28	168
186090001	186100000	35	168
186100001	186110000	39	175
186110001	186120000	27	182
186120001	186130000	35	161
186130001	186140000	32	150
186140001	186150000	23	147
186150001	186160000	25	168
186160001	186170000	28	149
186170001	186180000	45	178
186180001	186190000	30	154
186190001	186200000	28	170
186200001	186210000	32	193
186210001	186220000	31	223
186220001	186230000	39	160
186230001	186240000	33	186
186240001	186250000	50	194
186250001	186260000	39	185
186260001	186270000	34	192
186270001	186280000	31	170
186280001	186290000	34	168
186290001	186300000	36	190
186300001	186310000	29	156
186310001	186320000	31	156
186320001	186330000	36	186
186330001	186340000	24	180
186340001	186350000	25	154
186350001	186360000	32	185
186360001	186370000	29	156
186370001	186380000	24	157
186380001	186390000	33	196
186390001	186400000	26	124
186400001	186410000	17	178
186410001	186420000	32	149
186420001	186430000	32	170
186430001	186440000	31	161
186440001	186450000	34	175
186450001	186460000	40	180
186460001	186470000	26	152
186470001	186480000	35	195
186480001	186490000	35	206
186490001	186500000	32	164
186500001	186510000	23	194
186510001	186520000	36	174
186520001	186530000	19	170
186530001	186540000	27	178
186540001	186550000	21	145
186550001	186560000	39	186
186560001	186570000	37	175
186570001	186580000	34	196
186580001	186590000	29	165
186590001	186600000	33	180
186600001	186610000	27	170
186610001	186620000	28	182
186620001	186630000	17	190
186630001	186640000	28	145
186640001	186650000	45	174
186650001	186660000	31	191
186660001	186670000	23	151
186670001	186680000	30	191
186680001	186690000	31	174
186690001	186700000	30	177
186700001	186710000	30	135
186710001	186720000	23	159
186720001	186730000	36	177
186730001	186740000	36	167
186740001	186750000	36	172
186750001	186760000	30	199
186760001	186770000	32	194
